timestamp,node_id,subsystem,sensor,parameter,value_raw,value_hrf
2018/08/25 00:51:21,001e0610e537,metsense,bmp180,temperature,23738,21.3
2018/08/25 00:51:21,001e0610e537,metsense,htu21d,humidity,41538,73.22
2018/08/25 00:51:21,001e0610e537,metsense,htu21d,temperature,24796,19.63
2018/08/25 00:51:21,001e0610e537,metsense,tsys01,temperature,9648058,19.64
2018/08/25 00:51:23,001e0610bbf9,metsense,bmp180,pressure,11008416,1015.35
2018/08/25 00:51:23,001e0610bbf9,metsense,bmp180,temperature,22643,14.0
2018/08/25 00:51:23,001e0610bbf9,metsense,htu21d,humidity,45282,80.36
2018/08/25 00:51:23,001e0610bbf9,metsense,htu21d,temperature,24468,18.76
2018/08/25 00:51:23,001e0610bbf9,metsense,tsys01,temperature,9647950,19.64
2018/08/25 00:51:24,001e0610e532,metsense,bmp180,pressure,9953600,995.36
2018/08/25 00:51:24,001e0610e532,metsense,bmp180,temperature,NA,23.1
2018/08/25 00:51:24,001e0610e532,metsense,htu21d,humidity,NA,65.04
2018/08/25 00:51:24,001e0610e532,metsense,htu21d,temperature,NA,22.43
2018/08/25 00:51:24,001e0610e532,metsense,tsys01,temperature,NA,23.05
2018/08/25 00:51:26,001e0610e809,metsense,bmp180,pressure,9928800,992.88
2018/08/25 00:51:26,001e0610e809,metsense,bmp180,temperature,NA,20.4
2018/08/25 00:51:26,001e0610e809,metsense,htu21d,temperature,NA,19.55
2018/08/25 00:51:26,001e0610e809,metsense,tsys01,temperature,NA,-7.19
2018/08/25 00:51:26,001e06113ad8,metsense,bmp180,pressure,10165792,1016.97
2018/08/25 00:51:26,001e06113ad8,metsense,bmp180,temperature,28643,51.0
2018/08/25 00:51:26,001e06113ad8,metsense,htu21d,temperature,19244,4.75
2018/08/25 00:51:26,001e06113ad8,metsense,tsys01,temperature,9665470,20.23
2018/08/25 00:51:26,001e061146ba,metsense,bmp180,pressure,10156640,988.39
2018/08/25 00:51:26,001e061146ba,metsense,bmp180,temperature,26807,40.3
2018/08/25 00:51:26,001e061146ba,metsense,htu21d,humidity,43446,76.86
2018/08/25 00:51:26,001e061146ba,metsense,htu21d,temperature,24784,19.6
2018/08/25 00:51:26,001e061146ba,metsense,tsys01,temperature,9675530,20.58
2018/08/25 00:51:27,001e0611536c,metsense,bmp180,pressure,10026048,974.93
2018/08/25 00:51:27,001e0611536c,metsense,bmp180,temperature,26936,41.1
2018/08/25 00:51:27,001e0611536c,metsense,htu21d,humidity,42430,74.92
2018/08/25 00:51:27,001e0611536c,metsense,htu21d,temperature,24908,19.94
2018/08/25 00:51:28,001e0610ba8f,metsense,bmp180,pressure,9924500,992.45
2018/08/25 00:51:28,001e0610ba8f,metsense,bmp180,temperature,NA,20.5
2018/08/25 00:51:28,001e0610ba8f,metsense,htu21d,humidity,NA,80.8
2018/08/25 00:51:28,001e0610ba8f,metsense,htu21d,temperature,NA,19.89
2018/08/25 00:51:28,001e0610ba8f,metsense,tsys01,temperature,NA,20.49
2018/08/25 00:51:28,001e06115365,metsense,bmp180,pressure,10179584,1026.25
2018/08/25 00:51:28,001e06115365,metsense,bmp180,temperature,29164,53.9
2018/08/25 00:51:28,001e06115365,metsense,htu21d,humidity,39398,69.14
2018/08/25 00:51:28,001e06115365,metsense,htu21d,temperature,25364,21.16
2018/08/25 00:51:28,001e06115365,metsense,tsys01,temperature,9717488,21.99
2018/08/25 00:51:30,001e0610ee33,metsense,bmp180,pressure,9920100,992.01
2018/08/25 00:51:30,001e0610ee33,metsense,bmp180,temperature,NA,21.65
2018/08/25 00:51:30,001e0610ee33,metsense,htu21d,humidity,NA,70.35
2018/08/25 00:51:30,001e0610ee33,metsense,htu21d,temperature,NA,21.42
2018/08/25 00:51:30,001e0610ee33,metsense,tsys01,temperature,NA,21.95
2018/08/25 00:51:30,001e0610ee82,metsense,bmp180,pressure,9912500,991.25
2018/08/25 00:51:30,001e0610ee82,metsense,bmp180,temperature,NA,20.1
2018/08/25 00:51:30,001e0610ee82,metsense,htu21d,humidity,NA,74.85
2018/08/25 00:51:30,001e0610ee82,metsense,htu21d,temperature,NA,20.49
2018/08/25 00:51:30,001e0610ee82,metsense,tsys01,temperature,NA,20.63
2018/08/25 00:51:31,001e0610ee41,metsense,bmp180,pressure,9931700,993.17
2018/08/25 00:51:31,001e0610ee41,metsense,bmp180,temperature,NA,19.9
2018/08/25 00:51:31,001e0610ee41,metsense,htu21d,temperature,NA,19.61
2018/08/25 00:51:31,001e0610ee41,metsense,tsys01,temperature,NA,19.54
2018/08/25 00:51:33,001e0610bc12,metsense,bmp180,temperature,29008,53.0
2018/08/25 00:51:33,001e0610bc12,metsense,htu21d,humidity,40006,70.3
2018/08/25 00:51:33,001e0610bc12,metsense,htu21d,temperature,25252,20.86
2018/08/25 00:51:33,001e0610bc12,metsense,tsys01,temperature,9688590,21.02
2018/08/25 00:51:33,001e061135cb,metsense,bmp180,pressure,9907100,990.71
2018/08/25 00:51:33,001e061135cb,metsense,bmp180,temperature,NA,19.9
2018/08/25 00:51:33,001e061135cb,metsense,htu21d,humidity,NA,76.83
2018/08/25 00:51:33,001e061135cb,metsense,htu21d,temperature,NA,19.77
2018/08/25 00:51:33,001e061135cb,metsense,tsys01,temperature,NA,20.53
2018/08/25 00:51:34,001e06113a48,metsense,bmp180,pressure,9992256,959.79
2018/08/25 00:51:34,001e06113a48,metsense,bmp180,temperature,26200,36.7
2018/08/25 00:51:34,001e06113a48,metsense,htu21d,humidity,42730,75.5
2018/08/25 00:51:34,001e06113a48,metsense,htu21d,temperature,25024,20.25
2018/08/25 00:51:34,001e06113a48,metsense,tsys01,temperature,9657156,19.96
2018/08/25 00:51:35,001e0610bc10,metsense,bmp180,pressure,10901280,1035.18
2018/08/25 00:51:35,001e0610bc10,metsense,bmp180,temperature,24379,25.5
2018/08/25 00:51:35,001e0610bc10,metsense,htu21d,humidity,42806,75.64
2018/08/25 00:51:35,001e0610bc10,metsense,htu21d,temperature,24828,19.72
2018/08/25 00:51:35,001e0610bc10,metsense,tsys01,temperature,9651670,19.76
2018/08/25 00:51:35,001e0610ee36,metsense,bmp180,pressure,10899360,1032.77
2018/08/25 00:51:35,001e0610ee36,metsense,bmp180,temperature,24256,24.7
2018/08/25 00:51:35,001e0610ee36,metsense,htu21d,humidity,38646,67.71
2018/08/25 00:51:35,001e0610ee36,metsense,htu21d,temperature,25536,21.62
2018/08/25 00:51:35,001e0610ee36,metsense,tsys01,temperature,9724364,22.23
2018/08/25 00:51:35,001e06113d22,metsense,bmp180,pressure,9627776,937.49
2018/08/25 00:51:35,001e06113d22,metsense,bmp180,temperature,27604,45.0
2018/08/25 00:51:35,001e06113d22,metsense,htu21d,humidity,45166,80.14
2018/08/25 00:51:35,001e06113d22,metsense,htu21d,temperature,24872,19.84
2018/08/25 00:51:35,001e06113d22,metsense,tsys01,temperature,9634754,19.19
2018/08/25 00:51:36,001e06113acb,metsense,bmp180,pressure,10379136,1033.0
2018/08/25 00:51:36,001e06113acb,metsense,bmp180,temperature,27999,47.3
2018/08/25 00:51:36,001e06113acb,metsense,htu21d,humidity,43242,76.47
2018/08/25 00:51:36,001e06113acb,metsense,htu21d,temperature,24716,19.42
2018/08/25 00:51:36,001e06113acb,metsense,tsys01,temperature,9646450,19.59
2018/08/25 00:51:36,001e06113cf1,metsense,bmp180,pressure,10175072,1018.55
2018/08/25 00:51:36,001e06113cf1,metsense,bmp180,temperature,28674,51.1
2018/08/25 00:51:36,001e06113cf1,metsense,htu21d,humidity,40998,72.19
2018/08/25 00:51:36,001e06113cf1,metsense,htu21d,temperature,25052,20.32
2018/08/25 00:51:36,001e06113cf1,metsense,tsys01,temperature,9667080,20.29
2018/08/25 00:51:37,001e0610ee5d,metsense,bmp180,pressure,10954016,1035.09
2018/08/25 00:51:37,001e0610ee5d,metsense,bmp180,temperature,24036,23.3
2018/08/25 00:51:37,001e0610ee5d,metsense,htu21d,humidity,42582,75.21
2018/08/25 00:51:37,001e0610ee5d,metsense,htu21d,temperature,24832,19.73
2018/08/25 00:51:37,001e0610ee5d,metsense,tsys01,temperature,9673154,20.49
2018/08/25 00:51:37,001e0610f05c,metsense,bmp180,pressure,11076320,1037.78
2018/08/25 00:51:37,001e0610f05c,metsense,bmp180,temperature,23424,19.3
2018/08/25 00:51:37,001e0610f05c,metsense,htu21d,temperature,24664,19.28
2018/08/25 00:51:37,001e0610f05c,metsense,tsys01,temperature,9657044,19.95
2018/08/25 00:51:38,001e0610bbff,metsense,bmp180,pressure,9921500,992.15
2018/08/25 00:51:38,001e0610bbff,metsense,bmp180,temperature,NA,19.9
2018/08/25 00:51:38,001e0610bbff,metsense,tsys01,temperature,NA,20.0
2018/08/25 00:51:38,001e0610fb4c,metsense,bmp180,pressure,9919800,991.98
2018/08/25 00:51:38,001e0610fb4c,metsense,bmp180,temperature,NA,19.89
2018/08/25 00:51:38,001e0610fb4c,metsense,tsys01,temperature,NA,19.81
2018/08/25 00:51:38,001e0611462f,metsense,bmp180,pressure,9614016,933.99
2018/08/25 00:51:38,001e0611462f,metsense,bmp180,temperature,27473,44.2
2018/08/25 00:51:38,001e0611462f,metsense,htu21d,humidity,40554,71.35
2018/08/25 00:51:38,001e0611462f,metsense,htu21d,temperature,24728,19.45
2018/08/25 00:51:38,001e0611462f,metsense,tsys01,temperature,9651300,19.76
2018/08/25 00:51:39,001e061130f4,metsense,bmp180,pressure,10714304,989.9
2018/08/25 00:51:39,001e061130f4,metsense,bmp180,temperature,23041,16.7
2018/08/25 00:51:39,001e061130f4,metsense,htu21d,humidity,42626,75.3
2018/08/25 00:51:39,001e061130f4,metsense,htu21d,temperature,24984,20.14
2018/08/25 00:51:39,001e061130f4,metsense,tsys01,temperature,9656528,19.93
2018/08/25 00:51:40,001e0610ee43,metsense,bmp180,pressure,10756352,1002.96
2018/08/25 00:51:40,001e0610ee43,metsense,bmp180,temperature,23499,19.8
2018/08/25 00:51:40,001e0610ee43,metsense,htu21d,humidity,37142,64.84
2018/08/25 00:51:40,001e0610ee43,metsense,htu21d,temperature,25788,22.29
2018/08/25 00:51:40,001e0610ee43,metsense,tsys01,temperature,9739798,22.75
2018/08/25 00:51:40,001e0610eef4,metsense,bmp180,pressure,9907200,990.72
2018/08/25 00:51:40,001e0610eef4,metsense,bmp180,temperature,NA,19.5
2018/08/25 00:51:40,001e0610eef4,metsense,htu21d,humidity,NA,78.94
2018/08/25 00:51:40,001e0610eef4,metsense,htu21d,temperature,NA,19.77
2018/08/25 00:51:40,001e0610eef4,metsense,tsys01,temperature,NA,20.04
2018/08/25 00:51:41,001e06109416,metsense,bmp180,pressure,10866336,1069.55
2018/08/25 00:51:41,001e06109416,metsense,bmp180,temperature,26644,39.4
2018/08/25 00:51:41,001e06109416,metsense,htu21d,humidity,42490,75.04
2018/08/25 00:51:41,001e06109416,metsense,htu21d,temperature,24956,20.06
2018/08/25 00:51:41,001e06109416,metsense,tsys01,temperature,9636168,19.24
2018/08/25 00:51:41,001e0610b9e9,metsense,bmp180,pressure,10731584,1017.29
2018/08/25 00:51:41,001e0610b9e9,metsense,bmp180,temperature,24467,26.1
2018/08/25 00:51:41,001e0610b9e9,metsense,htu21d,humidity,42350,74.77
2018/08/25 00:51:41,001e0610b9e9,metsense,htu21d,temperature,24664,19.28
2018/08/25 00:51:41,001e0610b9e9,metsense,tsys01,temperature,9655614,19.9
2018/08/25 00:51:41,001e0610ef27,metsense,bmp180,pressure,9934000,993.4
2018/08/25 00:51:41,001e0610ef27,metsense,bmp180,temperature,NA,21.1
2018/08/25 00:51:41,001e0610ef27,metsense,htu21d,temperature,NA,3.98
2018/08/25 00:51:41,001e0610ef27,metsense,tsys01,temperature,NA,20.85
2018/08/25 00:51:42,001e06113f54,metsense,bmp180,pressure,10103424,1000.39
2018/08/25 00:51:42,001e06113f54,metsense,bmp180,temperature,28027,47.4
2018/08/25 00:51:42,001e06113f54,metsense,htu21d,humidity,43834,77.6
2018/08/25 00:51:42,001e06113f54,metsense,htu21d,temperature,24660,19.27
2018/08/25 00:51:42,001e06113f54,metsense,tsys01,temperature,9639996,19.37
2018/08/25 00:51:43,001e0610e540,metsense,bmp180,pressure,9954600,995.46
2018/08/25 00:51:43,001e0610e540,metsense,bmp180,temperature,NA,21.75
2018/08/25 00:51:43,001e0610e540,metsense,htu21d,temperature,NA,9.19
2018/08/25 00:51:43,001e0610e540,metsense,tsys01,temperature,NA,19.87
2018/08/25 00:51:45,001e061144be,metsense,bmp180,pressure,9993376,985.1
2018/08/25 00:51:45,001e061144be,metsense,bmp180,temperature,27883,46.6
2018/08/25 00:51:45,001e061144be,metsense,htu21d,humidity,40322,70.9
2018/08/25 00:51:45,001e061144be,metsense,htu21d,temperature,25384,21.21
2018/08/25 00:51:45,001e061144be,metsense,tsys01,temperature,9715498,21.93
2018/08/25 00:51:46,001e0610e537,metsense,bmp180,pressure,10581696,987.43
2018/08/25 00:51:46,001e0610e537,metsense,bmp180,temperature,23736,21.3
2018/08/25 00:51:46,001e0610e537,metsense,htu21d,humidity,41542,73.23
2018/08/25 00:51:46,001e0610e537,metsense,htu21d,temperature,24804,19.66
2018/08/25 00:51:46,001e0610e537,metsense,tsys01,temperature,9647400,19.63
2018/08/25 00:51:47,001e0610e532,metsense,bmp180,pressure,9954100,995.41
2018/08/25 00:51:47,001e0610e532,metsense,bmp180,temperature,NA,23.0
2018/08/25 00:51:47,001e0610e532,metsense,htu21d,humidity,NA,65.17
2018/08/25 00:51:47,001e0610e532,metsense,htu21d,temperature,NA,22.36
2018/08/25 00:51:47,001e0610e532,metsense,tsys01,temperature,NA,22.94
2018/08/25 00:51:48,001e0610bbf9,metsense,bmp180,pressure,11009120,1015.29
2018/08/25 00:51:48,001e0610bbf9,metsense,bmp180,temperature,22638,14.0
2018/08/25 00:51:48,001e0610bbf9,metsense,htu21d,humidity,45350,80.49
2018/08/25 00:51:48,001e0610bbf9,metsense,htu21d,temperature,24448,18.7
2018/08/25 00:51:48,001e0610bbf9,metsense,tsys01,temperature,9646502,19.59
2018/08/25 00:51:49,001e0610e809,metsense,bmp180,pressure,9928500,992.85
2018/08/25 00:51:49,001e0610e809,metsense,bmp180,temperature,NA,20.29
2018/08/25 00:51:49,001e0610e809,metsense,htu21d,temperature,NA,19.5
2018/08/25 00:51:49,001e0610e809,metsense,tsys01,temperature,NA,-8.45
2018/08/25 00:51:52,001e06113ad8,metsense,bmp180,pressure,10166976,1016.98
2018/08/25 00:51:52,001e06113ad8,metsense,bmp180,temperature,28633,50.9
2018/08/25 00:51:52,001e06113ad8,metsense,htu21d,temperature,19240,4.74
2018/08/25 00:51:52,001e06113ad8,metsense,tsys01,temperature,9663868,20.18
2018/08/25 00:51:52,001e061146ba,metsense,bmp180,pressure,10158752,988.36
2018/08/25 00:51:52,001e061146ba,metsense,bmp180,temperature,26788,40.2
2018/08/25 00:51:52,001e061146ba,metsense,htu21d,humidity,43518,77.0
2018/08/25 00:51:52,001e061146ba,metsense,htu21d,temperature,24760,19.54
2018/08/25 00:51:52,001e061146ba,metsense,tsys01,temperature,9671754,20.45
2018/08/25 00:51:52,001e0611536c,metsense,bmp180,pressure,10024608,974.98
2018/08/25 00:51:52,001e0611536c,metsense,bmp180,temperature,26952,41.2
2018/08/25 00:51:52,001e0611536c,metsense,htu21d,humidity,42262,74.6
2018/08/25 00:51:52,001e0611536c,metsense,htu21d,temperature,24936,20.01
2018/08/25 00:51:53,001e0610ee82,metsense,bmp180,pressure,9913000,991.3
2018/08/25 00:51:53,001e0610ee82,metsense,bmp180,temperature,NA,20.1
2018/08/25 00:51:53,001e0610ee82,metsense,htu21d,humidity,NA,74.76
2018/08/25 00:51:53,001e0610ee82,metsense,htu21d,temperature,NA,20.52
2018/08/25 00:51:53,001e0610ee82,metsense,tsys01,temperature,NA,20.68
2018/08/25 00:51:53,001e06115365,metsense,bmp180,pressure,10180256,1026.24
2018/08/25 00:51:53,001e06115365,metsense,bmp180,temperature,29158,53.9
2018/08/25 00:51:53,001e06115365,metsense,htu21d,humidity,39218,68.8
2018/08/25 00:51:53,001e06115365,metsense,htu21d,temperature,25364,21.16
2018/08/25 00:51:53,001e06115365,metsense,tsys01,temperature,9717496,21.99
2018/08/25 00:51:54,001e0610ba8f,metsense,bmp180,pressure,9923800,992.38
2018/08/25 00:51:54,001e0610ba8f,metsense,bmp180,temperature,NA,20.5
2018/08/25 00:51:54,001e0610ba8f,metsense,htu21d,humidity,NA,80.56
2018/08/25 00:51:54,001e0610ba8f,metsense,htu21d,temperature,NA,19.91
2018/08/25 00:51:54,001e0610ba8f,metsense,tsys01,temperature,NA,20.49
2018/08/25 00:51:54,001e0610ee33,metsense,bmp180,pressure,9920300,992.03
2018/08/25 00:51:54,001e0610ee33,metsense,bmp180,temperature,NA,21.9
2018/08/25 00:51:54,001e0610ee33,metsense,htu21d,humidity,NA,69.45
2018/08/25 00:51:54,001e0610ee33,metsense,htu21d,temperature,NA,21.62
2018/08/25 00:51:54,001e0610ee33,metsense,tsys01,temperature,NA,22.24
2018/08/25 00:51:54,001e0610ee41,metsense,bmp180,pressure,9931900,993.19
2018/08/25 00:51:54,001e0610ee41,metsense,bmp180,temperature,NA,19.9
2018/08/25 00:51:54,001e0610ee41,metsense,htu21d,temperature,NA,19.62
2018/08/25 00:51:54,001e0610ee41,metsense,tsys01,temperature,NA,19.6
2018/08/25 00:51:57,001e061135cb,metsense,bmp180,pressure,9906700,990.67
2018/08/25 00:51:57,001e061135cb,metsense,bmp180,temperature,NA,19.79
2018/08/25 00:51:57,001e061135cb,metsense,htu21d,humidity,NA,76.9
2018/08/25 00:51:57,001e061135cb,metsense,htu21d,temperature,NA,19.78
2018/08/25 00:51:57,001e061135cb,metsense,tsys01,temperature,NA,20.5
2018/08/25 00:51:58,001e0610bc12,metsense,bmp180,temperature,29022,53.1
2018/08/25 00:51:58,001e0610bc12,metsense,htu21d,humidity,39826,69.96
2018/08/25 00:51:58,001e0610bc12,metsense,htu21d,temperature,25288,20.95
2018/08/25 00:51:58,001e0610bc12,metsense,tsys01,temperature,9692786,21.16
2018/08/25 00:51:59,001e06113a48,metsense,bmp180,pressure,9992608,959.83
2018/08/25 00:51:59,001e06113a48,metsense,bmp180,temperature,26199,36.7
2018/08/25 00:51:59,001e06113a48,metsense,htu21d,humidity,42690,75.42
2018/08/25 00:51:59,001e06113a48,metsense,htu21d,temperature,25028,20.26
2018/08/25 00:51:59,001e06113a48,metsense,tsys01,temperature,9656480,19.93
2018/08/25 00:52:00,001e0610ee36,metsense,bmp180,pressure,10901568,1032.76
2018/08/25 00:52:00,001e0610ee36,metsense,bmp180,temperature,24242,24.6
2018/08/25 00:52:00,001e0610ee36,metsense,htu21d,humidity,38838,68.07
2018/08/25 00:52:00,001e0610ee36,metsense,htu21d,temperature,25496,21.51
2018/08/25 00:52:00,001e0610ee36,metsense,tsys01,temperature,9720772,22.1
2018/08/25 00:52:01,001e0610bc10,metsense,bmp180,pressure,10902144,1035.24
2018/08/25 00:52:01,001e0610bc10,metsense,bmp180,temperature,24377,25.5
2018/08/25 00:52:01,001e0610bc10,metsense,htu21d,humidity,42826,75.68
2018/08/25 00:52:01,001e0610bc10,metsense,htu21d,temperature,24828,19.72
2018/08/25 00:52:01,001e0610bc10,metsense,tsys01,temperature,9650952,19.75
2018/08/25 00:52:01,001e06113acb,metsense,bmp180,pressure,10378336,1032.99
2018/08/25 00:52:01,001e06113acb,metsense,bmp180,temperature,28004,47.3
2018/08/25 00:52:01,001e06113acb,metsense,htu21d,humidity,43114,76.23
2018/08/25 00:52:01,001e06113acb,metsense,htu21d,temperature,24732,19.46
2018/08/25 00:52:01,001e06113acb,metsense,tsys01,temperature,9647540,19.63
2018/08/25 00:52:02,001e0610bbff,metsense,bmp180,pressure,9921000,992.1
2018/08/25 00:52:02,001e0610bbff,metsense,bmp180,temperature,NA,20.0
2018/08/25 00:52:02,001e0610bbff,metsense,tsys01,temperature,NA,20.04
2018/08/25 00:52:02,001e0610ee5d,metsense,bmp180,pressure,10954400,1035.18
2018/08/25 00:52:02,001e0610ee5d,metsense,bmp180,temperature,24038,23.3
2018/08/25 00:52:02,001e0610ee5d,metsense,htu21d,humidity,42502,75.06
2018/08/25 00:52:02,001e0610ee5d,metsense,htu21d,temperature,24836,19.74
2018/08/25 00:52:02,001e0610ee5d,metsense,tsys01,temperature,9673514,20.51
2018/08/25 00:52:02,001e0610f05c,metsense,bmp180,pressure,11077024,1037.82
2018/08/25 00:52:02,001e0610f05c,metsense,bmp180,temperature,23423,19.3
2018/08/25 00:52:02,001e0610f05c,metsense,htu21d,temperature,24672,19.3
2018/08/25 00:52:02,001e0610f05c,metsense,tsys01,temperature,9656426,19.93
2018/08/25 00:52:02,001e0610fb4c,metsense,bmp180,pressure,9919900,991.99
2018/08/25 00:52:02,001e0610fb4c,metsense,bmp180,temperature,NA,19.9
2018/08/25 00:52:02,001e0610fb4c,metsense,tsys01,temperature,NA,19.87
2018/08/25 00:52:02,001e06113cf1,metsense,bmp180,pressure,10176192,1018.52
2018/08/25 00:52:02,001e06113cf1,metsense,bmp180,temperature,28663,51.1
2018/08/25 00:52:02,001e06113cf1,metsense,htu21d,humidity,41206,72.59
2018/08/25 00:52:02,001e06113cf1,metsense,htu21d,temperature,25032,20.27
2018/08/25 00:52:02,001e06113cf1,metsense,tsys01,temperature,9664666,20.21
2018/08/25 00:52:02,001e06113d22,metsense,bmp180,pressure,9627264,937.48
2018/08/25 00:52:02,001e06113d22,metsense,bmp180,temperature,27607,45.0
2018/08/25 00:52:02,001e06113d22,metsense,htu21d,humidity,45134,80.08
2018/08/25 00:52:02,001e06113d22,metsense,htu21d,temperature,24880,19.86
2018/08/25 00:52:02,001e06113d22,metsense,tsys01,temperature,9635640,19.23
2018/08/25 00:52:03,001e0611462f,metsense,bmp180,pressure,9612352,933.95
2018/08/25 00:52:03,001e0611462f,metsense,bmp180,temperature,27486,44.3
2018/08/25 00:52:03,001e0611462f,metsense,htu21d,humidity,40526,71.29
2018/08/25 00:52:03,001e0611462f,metsense,htu21d,temperature,24740,19.48
2018/08/25 00:52:03,001e0611462f,metsense,tsys01,temperature,9653602,19.83
2018/08/25 00:52:04,001e0610eef4,metsense,bmp180,pressure,9907700,990.77
2018/08/25 00:52:04,001e0610eef4,metsense,bmp180,temperature,NA,19.45
2018/08/25 00:52:04,001e0610eef4,metsense,htu21d,humidity,NA,79.1
2018/08/25 00:52:04,001e0610eef4,metsense,htu21d,temperature,NA,19.73
2018/08/25 00:52:04,001e0610eef4,metsense,tsys01,temperature,NA,19.98
2018/08/25 00:52:04,001e061130f4,metsense,bmp180,pressure,10715008,989.95
2018/08/25 00:52:04,001e061130f4,metsense,bmp180,temperature,23040,16.7
2018/08/25 00:52:04,001e061130f4,metsense,htu21d,humidity,42674,75.39
2018/08/25 00:52:04,001e061130f4,metsense,htu21d,temperature,24984,20.14
2018/08/25 00:52:04,001e061130f4,metsense,tsys01,temperature,9656436,19.93
2018/08/25 00:52:05,001e0610ee43,metsense,bmp180,pressure,10751136,1002.95
2018/08/25 00:52:05,001e0610ee43,metsense,bmp180,temperature,23531,20.0
2018/08/25 00:52:05,001e0610ee43,metsense,htu21d,humidity,36778,64.14
2018/08/25 00:52:05,001e0610ee43,metsense,htu21d,temperature,25852,22.47
2018/08/25 00:52:05,001e0610ee43,metsense,tsys01,temperature,9744348,22.9
2018/08/25 00:52:05,001e0610ef27,metsense,bmp180,pressure,9933800,993.38
2018/08/25 00:52:05,001e0610ef27,metsense,bmp180,temperature,NA,21.15
2018/08/25 00:52:05,001e0610ef27,metsense,htu21d,temperature,NA,4.06
2018/08/25 00:52:05,001e0610ef27,metsense,tsys01,temperature,NA,20.89
2018/08/25 00:52:06,001e06109416,metsense,bmp180,pressure,10866656,1069.48
2018/08/25 00:52:06,001e06109416,metsense,bmp180,temperature,26641,39.3
2018/08/25 00:52:06,001e06109416,metsense,htu21d,humidity,42510,75.08
2018/08/25 00:52:06,001e06109416,metsense,htu21d,temperature,24940,20.02
2018/08/25 00:52:06,001e06109416,metsense,tsys01,temperature,9635042,19.2
2018/08/25 00:52:06,001e0610e540,metsense,bmp180,pressure,9953700,995.37
2018/08/25 00:52:06,001e0610e540,metsense,bmp180,temperature,NA,21.5
2018/08/25 00:52:06,001e0610e540,metsense,htu21d,temperature,NA,9.12
2018/08/25 00:52:06,001e0610e540,metsense,tsys01,temperature,NA,19.74
2018/08/25 00:52:07,001e0610b9e9,metsense,bmp180,pressure,10732032,1017.35
2018/08/25 00:52:07,001e0610b9e9,metsense,bmp180,temperature,24468,26.1
2018/08/25 00:52:07,001e0610b9e9,metsense,htu21d,humidity,42426,74.92
2018/08/25 00:52:07,001e0610b9e9,metsense,htu21d,temperature,24664,19.28
2018/08/25 00:52:07,001e0610b9e9,metsense,tsys01,temperature,9655422,19.89
2018/08/25 00:52:07,001e06113f54,metsense,bmp180,pressure,10104032,1000.46
2018/08/25 00:52:07,001e06113f54,metsense,bmp180,temperature,28027,47.4
2018/08/25 00:52:07,001e06113f54,metsense,htu21d,humidity,43818,77.57
2018/08/25 00:52:07,001e06113f54,metsense,htu21d,temperature,24652,19.25
2018/08/25 00:52:07,001e06113f54,metsense,tsys01,temperature,9639884,19.36
2018/08/25 00:52:10,001e0610e532,metsense,bmp180,pressure,9954200,995.42
2018/08/25 00:52:10,001e0610e532,metsense,bmp180,temperature,NA,22.95
2018/08/25 00:52:10,001e0610e532,metsense,htu21d,humidity,NA,65.12
2018/08/25 00:52:10,001e0610e532,metsense,htu21d,temperature,NA,22.41
2018/08/25 00:52:10,001e0610e532,metsense,tsys01,temperature,NA,22.98
2018/08/25 00:52:10,001e061144be,metsense,bmp180,pressure,9995392,985.11
2018/08/25 00:52:10,001e061144be,metsense,bmp180,temperature,27866,46.5
2018/08/25 00:52:10,001e061144be,metsense,htu21d,humidity,40402,71.06
2018/08/25 00:52:10,001e061144be,metsense,htu21d,temperature,25340,21.09
2018/08/25 00:52:10,001e061144be,metsense,tsys01,temperature,9719008,22.04
2018/08/25 00:52:11,001e0610e537,metsense,bmp180,pressure,10581408,987.43
2018/08/25 00:52:11,001e0610e537,metsense,bmp180,temperature,23739,21.4
2018/08/25 00:52:11,001e0610e537,metsense,htu21d,humidity,41566,73.28
2018/08/25 00:52:11,001e0610e537,metsense,htu21d,temperature,24792,19.62
2018/08/25 00:52:11,001e0610e537,metsense,tsys01,temperature,9647628,19.63
2018/08/25 00:52:12,001e0610e809,metsense,bmp180,pressure,9928800,992.88
2018/08/25 00:52:12,001e0610e809,metsense,bmp180,temperature,NA,20.29
2018/08/25 00:52:12,001e0610e809,metsense,htu21d,temperature,NA,19.48
2018/08/25 00:52:12,001e0610e809,metsense,tsys01,temperature,NA,-8.46
2018/08/25 00:52:13,001e0610bbf9,metsense,bmp180,pressure,11007296,1015.33
2018/08/25 00:52:13,001e0610bbf9,metsense,bmp180,temperature,22648,14.0
2018/08/25 00:52:13,001e0610bbf9,metsense,htu21d,humidity,45262,80.33
2018/08/25 00:52:13,001e0610bbf9,metsense,htu21d,temperature,24476,18.78
2018/08/25 00:52:13,001e0610bbf9,metsense,tsys01,temperature,9648954,19.68
2018/08/25 00:52:16,001e0610ee82,metsense,bmp180,pressure,9912900,991.29
2018/08/25 00:52:16,001e0610ee82,metsense,bmp180,temperature,NA,20.2
2018/08/25 00:52:16,001e0610ee82,metsense,htu21d,humidity,NA,74.51
2018/08/25 00:52:16,001e0610ee82,metsense,htu21d,temperature,NA,20.58
2018/08/25 00:52:16,001e0610ee82,metsense,tsys01,temperature,NA,20.79
2018/08/25 00:52:17,001e0610ba8f,metsense,bmp180,pressure,9923900,992.39
